Project Name,Test Function,Smell Type
vradarserver@vrs,ProximityGadgetAircraftJsonTests<>ProximityGadgetAircraftJson_ToModel_Returns_The_Closest_Aircraft,LazyTest
hotbreakb@Capstone_Design,BitConverterTests<>TestFromUInt64,LazyTest
vradarserver@vrs,FeedJsonTests<>FeedJson_ToModel_Fills_Properties_Correctly,LazyTest
vrm-c@UniVRM,GltfJsonUtilTests<>Update_extensionsUsed,LazyTest
UMI3D@UMI3D-SDK,AndPoseCondition_Test<>Check_FalseNull,LazyTest
augcog@ISAACS_Interface,AverageHeadingAlignmentStrategyTests<>MeanAngleOver360Negative,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>AddingAndRemovingArt_AddArtWithoutTile_ArtNotAdded,LazyTest
willychang21@MapboxARGame,MapMatcherTest<>Annotation,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxABottomLeft_CorrectResults,LazyTest
icosa-gallery@open-brush,FbxExporterTest<>TestInitializeValidFileFormat,LazyTest
pcriadoperez@readyPlayer2,GameObjectExtensionsTests<>SetLayerRecursivelyCacheNull,LazyTest
immersivecognition@unity-experiment-framework,TestSessionBehaviour<>TestEndAfterLastTrial,LazyTest
mateo-a@holbertonschool-csharp,MatrixTests<>Divide_A_NullMatrix,LazyTest
iamtomhewitt@vr-pacman,PacmanMovementTests<>PacmanStops,LazyTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Sets_ServerConfigChanged_If_Changed_V2_POST,LazyTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_WhenControlsUpdateInActionAsset_NotificationIsTriggered,LazyTest
hotbreakb@Capstone_Design,LeapCTests<>TestGetOneDeviceInfo,LazyTest
vradarserver@vrs,DescribeTests<>Describe_Airport_Returns_Empty_String_If_Passed_Null,LazyTest
vradarserver@vrs,MimeTypeTests<>MimeType_GetForExtension_Returns_Null_When_Passed_Null,LazyTest
UMI3D@UMI3D-SDK,JsonParsingTests<>MeshTargetNames,LazyTest
vradarserver@vrs,UriHelperTests<>UriHelper_NormalisePathFromRoot_Can_Convert_To_Lowercase,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxERight_CorrectResults,LazyTest
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>WhenControlSchemeIsSelected_SelectedControlSchemeIndexIsSet,LazyTest
Unity-Technologies@EditorXR,MathUtilsExtTests<>SmoothDamp_DividesSmoothTimeBy3_Vector3,LazyTest
pcriadoperez@readyPlayer2,VectorExtensionsTests<>Vector2Collection_Median,LazyTest
UMI3D@UMI3D-SDK,PoseManager_Test<>PlayPoseClip_Null,LazyTest
SMBenedict173@General-Anesthesia-Simulator,GridLayoutGroupTests<>TestHorizontallyContrainedCalculateLayoutHorizontal,LazyTest
vradarserver@vrs,BaseStationMessageTranslatorTests<>BaseStationMessageTranslator_Translate_Parses_Message_Types_Correctly,LazyTest
Innoactive@Creator,SystemClipboardTests<>PasteWithPropertyReference,LazyTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Sets_ServerConfigChanged_If_Tile_Server_Settings_Downloaded_V3,LazyTest
iamtomhewitt@vr-pacman,PacmanCollisionTests<>CollidingWithCherryIncreasesScore,LazyTest
vradarserver@vrs,RoundTests<>Round_Coordinate_Rounds_Coordinates_Quickly,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanLoseAndRegainDevice,LazyTest
dioram@Elektronik-Tools-2.0,Parsers<>ParsingOdometry,LazyTest
dioram@Elektronik,ParsingTests<>Odometry,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanHaveSpacesAndSpecialCharactersInActionNames,LazyTest
iamtomhewitt@vr-pacman,GameObjectManagerTest<>CanMakeGhostsEdible,LazyTest
hotbreakb@Capstone_Design,LeapCTests<>TestCloseDevice,LazyTest
immersivecognition@unity-experiment-framework,TestTrials<>WriteCommas,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_DisplayIndexMatchesDisplayWithMouseOnOverlayCanvas,LazyTest
immersivecognition@unity-experiment-framework,TestFileSaver<>EarlyExit,LazyTest
UMI3D@UMI3D-SDK,PoseAnimator_Test<>TryActivate_AlreadyActivated,LazyTest
dioram@Elektronik-Tools-2.0,RetranslatorTests<>PointsTest,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>PlacingAndRemovingTiles_PlacingSingleTile_TilePlaced,LazyTest
hotbreakb@Capstone_Design,BitConverterTests<>TestFromInt32,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxFCenter_CorrectResults,LazyTest
willychang21@MapboxARGame,CompressionTest<>NotCompressed,LazyTest
UMI3D@UMI3D-SDK,DummyTestPoseCondition<>Check_TrueTrue,LazyTest
vradarserver@vrs,TextContentTests<>TextContent_Load_Decodes_Stream_Correctly,LazyTest
vrm-c@UniVRM,JsonParserTest<>BooleanTest,LazyTest
iamtomhewitt@vr-pacman,GhostTests<>ResettingGhostResetsMoveSoundPitch,LazyTest
icosa-gallery@open-brush,TestMisc<>TestClosestPointOnBoxEdgeCases,LazyTest
willychang21@MapboxARGame,MapMatcherTest<>Timestamps,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>MedianLatLon_BoundingBoxD_CorrectResult,LazyTest
augcog@ISAACS_Interface,MapMatcherTest<>NoSegment,LazyTest
dioram@Elektronik,ParsingTests<>PointCloud2,LazyTest
vradarserver@vrs,ServerReceiverJsonTests<>ServerMergedFeedJson_ToModel_MergedFeed_Returns_Null_If_MergedFeed_Is_MergeOnly,LazyTest
Innoactive@Creator,SystemClipboardTests<>PasteWithTransitionToItself,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>PlacingAndRemovingTiles_RemoveTile_TileIsGone,LazyTest
dioram@Elektronik,ParsingTests<>VisualisationArraySimple,LazyTest
UMI3D@UMI3D-SDK,PoseEditorService_Test<>ChangeIsRoot_ToFalse,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxFTop_CorrectResults,LazyTest
icosa-gallery@open-brush,TestMisc<>TestClosestPointOnBox,LazyTest
dioram@Elektronik,Parsers<>ParsingOdometry,LazyTest
Innoactive@Creator,SystemClipboardTests<>PasteKeepBehaviorType,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanPreventAutomaticDeselectionOfGameObjects,LazyTest
FarahKamleh@Group4.Project3,TempFile<>Migrate_SpringBoneTest,LazyTest
hotbreakb@Capstone_Design,LeapCStressTests<>TestCreateDestroy,LazyTest
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>MeanAngleOver360,LazyTest
